taxon_oid,Domain,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,IMG Product Assignment,IMG Release,IMG Submission ID,JGI Project ID / ITS PID,JGI Analysis Product Name,JGI Analysis Project Type,GOLD Analysis Project ID,GOLD Analysis Project Type,GOLD Sequencing Project ID,GOLD Study ID,Add Date,Assembly Method,Combined Sample,Comments,Distance Matrix Calc. Date,Funding Agency,Gene Model QC,Genome Completeness %,High Quality,Is Public,NCBI Taxon ID,NCBI Project ID,RefSeq Project ID,Release Date,Strain,Submission Type,User Access,Alt. Contact Email,Alt. Contact Name,Alt2. Contact Emails ,Alt2. Contact Names ,Altitude,Bioproject Accession,Biosample Accession,Biotic Relationships,Cell Arrangement,Cell Shape,Chlorophyll concentration,Clade,Contact Email,Contact Name,Culture Type,Cultured,Depth,Diseases,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,Ecotype,Energy Source,Funding Program,Geographic Location,GOLD Sequencing Depth,GOLD Sequencing Quality,GOLD Sequencing Strategy,GPTS Proposal Id,Gram Staining,Habitat,HMP ID,Host Gender,Host Name,Isolation,Isolation Country,ITS PID,ITS Proposal Id,Latitude,Longhurst Code,Longhurst Description,Longitude,Medical Record Number,Metabolism,Motility,Nitrate Concentration,Oxygen concentration,Oxygen Requirement,pH,Phenotype,PMO ID,Pressure,Project / Study Name,Proportal Isolation,Proportal Ocean,Proportal Station,Proportal WOA Dissolved Oxygen,Proportal WOA Nitrate,Proportal WOA Phosphate,Proportal WOA Salinity,Proportal WOA Silicate,Proportal WOA Temperature,Relevance,Replicate,Salinity,Salinity Concentration,Sample Body Site,Sample Body Subsite,Sample Collection Date ,Sample Collection Temperature,Seq Status,Sequencing Method,Specific Ecosystem,Sporulation,Temperature Range,Type Strain,Uncultured Type,Visits,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count ,Coding Base Count % ,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2721756016,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Deferribacterales SAR406 bacterium JGI 02_F21 (unscreened),DOE Joint Genome Institute (JGI),2721756016,Deferribacteres,Deferribacteres,Deferribacterales,unclassified,unclassified,unclassified,Yes,0,120657,1110675,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181202,Single Cell Analysis (unscreened),Gp0207924,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,191393,0,0,2017-04-10,JGI 02_F21,Reanalysis,,,,edelong@hawaii.edu; dkarl@hawaii.edu; dboeuf@hawaii.edu,Edward DeLong; David Karl; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110675,1933,22.7897,,,157.9194,,,,,,,,,,,Deferribacterales SAR406 bacterium JGI 02_F21,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,437187,529,56,0,139009,0.32,424678,97.17,424678,97.17,516,97.54,13,2.46,0,0,0,0,0,0,11,0,0,0,0,0,0,0,400,75.61,116,21.93,0,0,18,3.4,0,0,0,0,22,4.16,0,0,289,54.63,109,20.6,405,76.56,208,39.32,148,27.98,159,30.06,357,67.49,257,48.58,259,48.96,129,24.39,387,73.16,87,16.45,36,6.81,39,7.37,0,0,18,3.4,131,24.76,496,93.76,0,0,0,0,274,103,459,215,0,0,528,99.81,56,0,0,0,286,54.06
2721755951,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Deferribacterales SAR406 bacterium JGI 02_G14 (contamination screened),DOE Joint Genome Institute (JGI),2721755951,Deferribacteres,Deferribacteres,Deferribacterales,unclassified,unclassified,unclassified,Yes,0,120036,1110672,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0181851,Single Cell Analysis (screened),Gp0207923,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,191393,0,0,2017-04-10,JGI 02_G14,Primary,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110672,1933,22.7897,,,157.919,,,,,,,,,,,Deferribacterales SAR406 bacterium JGI 02_G14,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,1273678,1186,43,0,422481,0.33,1226584,96.31,1226584,96.31,1159,97.72,27,2.28,3,1,1,0,1,0,22,2,0,0,0,0,0,0,884,74.54,275,23.19,0,0,76,6.41,0,0,0,0,55,4.64,0,0,708,59.7,256,21.59,903,76.14,375,31.62,338,28.5,349,29.43,810,68.3,526,44.35,633,53.37,306,25.8,853,71.92,170,14.33,79,6.66,60,5.06,0,0,61,5.14,274,23.1,1023,86.26,0,0,0,0,576,209,866,369,0,0,1182,99.66,54,0,0,0,613,51.69
2721755934,Bacteria,Permanent Draft,"Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA",Deferribacterales SAR406 bacterium JGI 02_G14 (unscreened),DOE Joint Genome Institute (JGI),2721755934,Deferribacteres,Deferribacteres,Deferribacterales,unclassified,unclassified,unclassified,Yes,0,119893,1110672,Microbial Minimal Draft Single Cell Raw Genome,Single Cell Analysis (unscreened),Ga0181201,Single Cell Analysis (unscreened),Gp0207923,Gs0128773,2017-03-23,spades v. 3.9.0,,,2017-05-01,,No,,No,Yes,191393,0,0,2017-04-10,JGI 02_G14,Reanalysis,,,,dkarl@hawaii.edu; edelong@hawaii.edu; dboeuf@hawaii.edu,David Karl; Edward DeLong; Dominique Boeuf,,,,,,,,,edelong@hawaii.edu,Edward DeLong,,No,125 m,,Environmental,Aquatic,Oceanic,Marine,,,,Pacific Ocean: North Pacific Subtropical Gyre,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,,,1110672,1933,22.7897,,,157.919,,,,,,,,,,,Deferribacterales SAR406 bacterium JGI 02_G14,,,,0,,0,0,0,0,,,,,,,,,,"Illumina MiSeq, Illumina NextSeq-HO",,,,,Single Cell,,1427439,1351,78,0,473135,0.33,1375664,96.38,1375664,96.38,1324,98,27,2,3,1,1,0,1,0,22,2,0,0,0,0,0,0,1003,74.24,321,23.76,0,0,91,6.74,0,0,0,0,59,4.37,0,0,787,58.25,283,20.95,1025,75.87,425,31.46,376,27.83,386,28.57,938,69.43,590,43.67,734,54.33,336,24.87,988,73.13,186,13.77,91,6.74,63,4.66,0,0,66,4.89,321,23.76,1170,86.6,0,0,0,0,631,226,962,418,0,0,1346,99.63,89,0,0,0,683,50.56
2728369444,Bacteria,Permanent Draft,"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field",Deferribacteres bacterium JdFR-76,DOE Joint Genome Institute (JGI),2728369444,Deferribacteres,Deferribacteres,unclassified,unclassified,unclassified,Deferribacteres bacterium JdFR-76,Yes,0,124307,0,,Genome from Metagenome,Ga0180853,Genome from Metagenome,Gp0057578,Gs0090290,2017-04-28,SOAPdenovo v. 1.05; Newbler v. 2.7; minimus2 (AMOS) v. 3.1.0,,,2017-05-01,,No,,No,Yes,1935133,0,0,2017-04-28,,Primary,,,,rstepanauskas@bigelow.org; seanpj@hawaii.edu; demerson@bigelow.org; maglau@princeton.edu; duane.moser@dri.edu; tkieft@nmt.edu; borcutt@bigelow.org; wommack@dbi.udel.edu; cmoyer@hydro.biol.wwu.edu; tullis@princeton.edu; merja.itavaara@vtt.fi,Ramunas Stepanauskas; Sean Jungbluth; David Emerson; Maggie Lau; Duane Moser; Thomas Kieft; Beth Orcutt; Wommack K; Craig Moyer; Tullis Onstott; Merja R. It?vaara,-2667,PRJNA269163,SAMN03166138,,,,,,rstepanauskas@bigelow.org,Ramunas Stepanauskas,,No,290,,Environmental,Aquatic,Volcanic,Marine,,,,"Juan de Fuca Ridge flank, Pacific Ocean",,Level 1: Standard Draft,Metagenome,,,"Deep oceanic, basalt-hosted subsurface hydrothermal fluid",,,,"Juan de Fuca Ridge flank, Pacific Ocean",,1020462,987,47.76,CCAL,Coastal - California Upwelling Coastal Province,-127.76,,,,,,,,,,,"Deep oceanic, basalt-hosted subsurface ecosystem from Juan de Fuca Ridge flank, Pacific Ocean, CORK Borehole 1362B_J2.571",,,,0,,0,0,0,0,,,,,,,2011-07-10,,Complete,"Illumina HiSeq 2000, Illumina HiSeq 2500",,,,,,,3099908,2945,557,0,1606436,0.52,2779462,89.7,2779462,89.7,2902,98.54,43,1.46,4,1,1,0,2,0,37,2,0,0,0,0,0,0,2184,74.16,718,24.38,0,0,381,12.94,0,0,0,0,123,4.18,0,0,1387,47.1,416,14.13,2235,75.89,901,30.59,577,19.59,607,20.61,2295,77.93,981,33.31,1921,65.23,509,17.28,2393,81.26,406,13.79,161,5.47,155,5.26,0,0,193,6.55,685,23.26,2425,82.34,0,0,0,0,965,323,1540,727,0,0,0,0,0,0,0,0,1503,51.04
2663763558,Bacteria,Permanent Draft,Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP),Deferribacteres bacterium SCGC AC-337_K10v2 (contamination screened),DOE Joint Genome Institute (JGI),2663763558,Deferribacteres,Deferribacteres,unclassified,unclassified,unclassified,Deferribacteres bacterium SCGC AC-337_K10,Yes,0,85822,1093878,Microbial Minimal Draft Single Cell Screened Genome,Single Cell Analysis (screened),Ga0116875,Single Cell Analysis (screened),Gp0139198,Gs0019084,2016-04-20,spades v. 3.6.2,,,2017-05-01,,No,,No,Yes,1465400,0,0,2016-05-02,SCGC AC-337_C06,Primary,,,,shallam@interchange.ubc.ca; carl.lars.hansen@gmail.com,Steven Hallam; Carl L. Hansen,,,,,,,,,shallam@interchange.ubc.ca,Steven Hallam,,No,3000m,,Environmental,Aquatic,,Marine,,,,,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Seawater,,1093878,1021,50,,,-145,,,,,,,,,,,Deferribacteres bacterium SCGC AC-337_K10v2,,,,0,,0,0,0,0,,,,,,,,,,"Illumina HiSeq 2500-1TB, Illumina NextSeq-HO",,,,Unknown,Single Cell,,241219,211,11,0,89321,0.37,217906,90.56,217906,90.56,203,96.21,8,3.79,3,1,1,0,1,0,5,0,0,0,0,0,0,0,125,59.24,78,36.97,0,0,9,4.27,0,0,0,0,3,1.42,0,0,79,37.44,36,17.06,122,57.82,54,25.59,55,26.07,51,24.17,152,72.04,70,33.18,133,63.03,0,0,0,0,12,5.69,10,4.74,1,0.47,0,0,7,3.32,46,21.8,165,78.2,0,0,0,0,68,34,140,49,0,0,198,93.84,24,0,0,0,96,45.5
2663763559,Bacteria,Permanent Draft,Single-cell microbial genomes from expanding oxygen minimum zones (OMZs) of the northeastern subarctic Pacific Ocean (NESAP),Deferribacteres bacterium SCGC AC-337_K10v2 (unscreened),DOE Joint Genome Institute (JGI),2663763559,Deferribacteres,Deferribacteres,unclassified,unclassified,unclassified,Deferribacteres bacterium SCGC AC-337_K10,Yes,0,85823,1093878,Microbial Minimal Draft Single Cell Unscreened Genome,Single Cell Analysis (unscreened),Ga0116874,Single Cell Analysis (unscreened),Gp0139198,Gs0019084,2016-04-20,spades v. 3.6.2,,,2017-05-01,,No,,No,Yes,1465400,0,0,2016-05-02,SCGC AC-337_C06,Reanalysis,,,,shallam@interchange.ubc.ca; carl.lars.hansen@gmail.com,Steven Hallam; Carl L. Hansen,,,,,,,,,shallam@interchange.ubc.ca,Steven Hallam,,No,3000m,,Environmental,Aquatic,,Marine,,,,,,Level 1: Standard Draft,Whole Genome Sequencing,,,,,,,Seawater,,1093878,1021,50,,,-145,,,,,,,,,,,Deferribacteres bacterium SCGC AC-337_K10v2,,,,0,,0,0,0,0,,,,,,,,,,"Illumina HiSeq 2500-1TB, Illumina NextSeq-HO",,,,Unknown,Single Cell,,306485,276,28,0,113963,0.37,278217,90.95,278217,90.95,267,96.74,9,3.26,3,1,1,0,1,0,6,0,0,0,0,0,0,0,160,57.97,107,38.77,0,0,17,6.16,0,0,0,0,4,1.45,0,0,93,33.7,41,14.86,155,56.16,68,24.64,70,25.36,65,23.55,202,73.19,90,32.61,177,64.13,0,0,0,0,14,5.07,12,4.35,1,0.36,0,0,12,4.35,54,19.57,216,78.26,0,0,0,0,80,39,161,59,0,0,259,93.84,38,0,0,0,122,44.2
2630968206,Bacteria,Draft,Single Amplified Genomes from Iheya North hydrothermal field in the Okinawa Trough,Dehalococcoidales sp. SCGC AB-790-I04 (contamination screened),Bigelow Laboratory Single Cell Genomics Center (SCGC),2630968206,Chloroflexi,unclassified,unclassified,unclassified,unclassified,unclassified,Yes,0,69642,0,,Single Cell Analysis (screened),Ga0078063,Single Cell Analysis (screened),Gp0117290,Gs0114748,2015-09-21,Spades 3.0,,"Public release -   Craig L. Moyer     (March 24, 2016)",2017-05-01,,No,,No,Yes,200795,0,0,2016-03-24,SCGC AB-790-I04,Primary,,hfullerton@gmail.com,Heather Fullerton,hfullerton@gmail.com,Heather Fullerton,,,,,,,,,hfullerton@gmail.com,Heather Fullerton,,No,,,Environmental,Aquatic,Hydrothermal vents,Marine,,,,Pacific Ocean,,,Whole Genome Sequencing,,,,,,,Okinawa Trough,,,,,,,,,,,,,,,,,,Dehalococcoidales sp. SCGC AB-790-I04,,,,0,,0,0,0,0,,,,,,,,,,Illumina,Unclassified,,,,Single Cell,,187486,216,21,0,89633,0.48,152280,81.22,152280,81.22,211,97.69,5,2.31,0,0,0,0,0,0,5,0,0,0,0,0,0,0,127,58.8,84,38.89,0,0,20,9.26,0,0,0,0,3,1.39,0,0,89,41.2,40,18.52,125,57.87,59,27.31,50,23.15,43,19.91,168,77.78,80,37.04,131,60.65,47,21.76,164,75.93,39,18.06,23,10.65,8,3.7,0,0,5,2.31,23,10.65,14,6.48,0,0,0,0,85,38,159,68,0,0,200,92.59,35,0,0,0,93,43.06
2728369433,Bacteria,Permanent Draft,"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field",Dehalococcoides sp. JdFR-54,DOE Joint Genome Institute (JGI),2728369433,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides sp. JdFR-54,Yes,0,124296,0,,Genome from Metagenome,Ga0180909,Genome from Metagenome,Gp0057564,Gs0090290,2017-04-28,SOAPdenovo v. 1.05; Newbler v. 2.7; minimus2 (AMOS) v. 3.1.0,,,2017-05-01,,No,,No,Yes,1935047,0,0,2017-04-28,,Primary,,,,rstepanauskas@bigelow.org; seanpj@hawaii.edu; tkieft@nmt.edu; maglau@princeton.edu; demerson@bigelow.org; tullis@princeton.edu; borcutt@bigelow.org; duane.moser@dri.edu; cmoyer@hydro.biol.wwu.edu; wommack@dbi.udel.edu; merja.itavaara@vtt.fi,Ramunas Stepanauskas; Sean Jungbluth; Thomas Kieft; Maggie Lau; David Emerson; Tullis Onstott; Beth Orcutt; Duane Moser; Craig Moyer; Wommack K; Merja R. It?vaara,-2667,PRJNA269163,SAMN03166137,,,,,,rstepanauskas@bigelow.org,Ramunas Stepanauskas,,No,454,,Environmental,Aquatic,Volcanic,Marine,,,,"Juan de Fuca Ridge flank, Pacific Ocean",,Level 1: Standard Draft,Metagenome,,,"Deep oceanic, basalt-hosted subsurface hydrothermal fluid",,,,"Juan de Fuca Ridge flank, Pacific Ocean",,1020465,987,47.76,CCAL,Coastal - California Upwelling Coastal Province,-127.76,,,,,,,,,,,"Deep oceanic, basalt-hosted subsurface ecosystem from Juan de Fuca Ridge flank, Pacific Ocean, CORK Borehole 1362A_J2.573",,,,0,,0,0,0,0,,,,,,,2011-07-12,,Complete,"PacBio RS II, Illumina HiSeq 2000, Illumina HiSeq 2500",,,,,,,1691297,1733,67,0,1010176,0.6,1567805,92.7,1567805,92.7,1676,96.71,57,3.29,3,1,1,0,1,0,49,5,0,0,0,0,0,0,1339,77.26,337,19.45,0,0,478,27.58,0,0,0,0,121,6.98,0,0,1119,64.57,416,24,1390,80.21,602,34.74,562,32.43,591,34.1,1085,62.61,865,49.91,811,46.8,512,29.54,1164,67.17,297,17.14,128,7.39,82,4.73,0,0,44,2.54,263,15.18,1054,60.82,0,0,0,0,751,267,1081,537,0,0,0,0,0,0,0,0,972,56.09
2728369458,Bacteria,Permanent Draft,"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field",Dehalococcoides sp. JdFR-55,DOE Joint Genome Institute (JGI),2728369458,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides sp. JdFR-55,Yes,0,124321,0,,Genome from Metagenome,Ga0180940,Genome from Metagenome,Gp0057564,Gs0090290,2017-04-28,SOAPdenovo v. 1.05; Newbler v. 2.7; minimus2 (AMOS) v. 3.1.0,,,2017-05-01,,No,,No,Yes,1935048,0,0,2017-04-28,,Primary,,,,rstepanauskas@bigelow.org; seanpj@hawaii.edu; tkieft@nmt.edu; maglau@princeton.edu; demerson@bigelow.org; tullis@princeton.edu; borcutt@bigelow.org; duane.moser@dri.edu; cmoyer@hydro.biol.wwu.edu; wommack@dbi.udel.edu; merja.itavaara@vtt.fi,Ramunas Stepanauskas; Sean Jungbluth; Thomas Kieft; Maggie Lau; David Emerson; Tullis Onstott; Beth Orcutt; Duane Moser; Craig Moyer; Wommack K; Merja R. It?vaara,-2667,PRJNA269163,SAMN03166137,,,,,,rstepanauskas@bigelow.org,Ramunas Stepanauskas,,No,454,,Environmental,Aquatic,Volcanic,Marine,,,,"Juan de Fuca Ridge flank, Pacific Ocean",,Level 1: Standard Draft,Metagenome,,,"Deep oceanic, basalt-hosted subsurface hydrothermal fluid",,,,"Juan de Fuca Ridge flank, Pacific Ocean",,1020465,987,47.76,CCAL,Coastal - California Upwelling Coastal Province,-127.76,,,,,,,,,,,"Deep oceanic, basalt-hosted subsurface ecosystem from Juan de Fuca Ridge flank, Pacific Ocean, CORK Borehole 1362A_J2.573",,,,0,,0,0,0,0,,,,,,,2011-07-12,,Complete,"PacBio RS II, Illumina HiSeq 2000, Illumina HiSeq 2500",,,,,,,545773,591,132,0,342554,0.63,492573,90.29,492573,90.29,587,99.32,4,0.68,1,1,0,0,0,0,3,0,0,0,0,0,0,0,422,71.4,165,27.92,0,0,74,12.52,0,0,0,0,19,3.21,0,0,288,48.73,75,12.69,432,73.1,141,23.86,112,18.95,113,19.12,474,80.2,210,35.53,377,63.79,89,15.06,498,84.26,60,10.15,24,4.06,24,4.06,0,0,24,4.06,141,23.86,463,78.34,0,0,0,0,241,64,405,134,0,0,0,0,0,0,0,0,304,51.44
2728369409,Bacteria,Permanent Draft,"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field",Dehalococcoides sp. JdFR-56,DOE Joint Genome Institute (JGI),2728369409,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides sp. JdFR-56,Yes,0,124272,0,,Genome from Metagenome,Ga0180910,Genome from Metagenome,Gp0057564,Gs0090290,2017-04-28,SOAPdenovo v. 1.05; Newbler v. 2.7; minimus2 (AMOS) v. 3.1.0,,,2017-05-01,,No,,No,Yes,1935049,0,0,2017-04-28,,Primary,,,,rstepanauskas@bigelow.org; seanpj@hawaii.edu; tkieft@nmt.edu; maglau@princeton.edu; demerson@bigelow.org; tullis@princeton.edu; borcutt@bigelow.org; duane.moser@dri.edu; cmoyer@hydro.biol.wwu.edu; wommack@dbi.udel.edu; merja.itavaara@vtt.fi,Ramunas Stepanauskas; Sean Jungbluth; Thomas Kieft; Maggie Lau; David Emerson; Tullis Onstott; Beth Orcutt; Duane Moser; Craig Moyer; Wommack K; Merja R. It?vaara,-2667,PRJNA269163,SAMN03166137,,,,,,rstepanauskas@bigelow.org,Ramunas Stepanauskas,,No,454,,Environmental,Aquatic,Volcanic,Marine,,,,"Juan de Fuca Ridge flank, Pacific Ocean",,Level 1: Standard Draft,Metagenome,,,"Deep oceanic, basalt-hosted subsurface hydrothermal fluid",,,,"Juan de Fuca Ridge flank, Pacific Ocean",,1020465,987,47.76,CCAL,Coastal - California Upwelling Coastal Province,-127.76,,,,,,,,,,,"Deep oceanic, basalt-hosted subsurface ecosystem from Juan de Fuca Ridge flank, Pacific Ocean, CORK Borehole 1362A_J2.573",,,,0,,0,0,0,0,,,,,,,2011-07-12,,Complete,"PacBio RS II, Illumina HiSeq 2000, Illumina HiSeq 2500",,,,,,,1798153,1947,95,0,1023819,0.57,1651332,91.84,1651332,91.84,1890,97.07,57,2.93,4,1,1,0,2,0,51,2,0,0,0,0,0,0,1516,77.86,374,19.21,0,0,515,26.45,0,0,0,0,129,6.63,0,0,1294,66.46,464,23.83,1562,80.23,702,36.06,615,31.59,663,34.05,1227,63.02,967,49.67,923,47.41,566,29.07,1324,68,344,17.67,156,8.01,117,6.01,0,0,41,2.11,410,21.06,968,49.72,0,0,0,0,884,323,1185,621,0,0,0,0,0,0,0,0,1104,56.7
2728369457,Bacteria,Permanent Draft,"Deep subsurface and oceanic microbial communities from Witwatersrand Basin, South Africa, and the Canadian and Fennoscandian shields and at the Lost City Hydrothermal Field",Dehalococcoides sp. JdFR-57,DOE Joint Genome Institute (JGI),2728369457,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides sp. JdFR-57,Yes,0,124320,0,,Genome from Metagenome,Ga0180941,Genome from Metagenome,Gp0057564,Gs0090290,2017-04-28,SOAPdenovo v. 1.05; Newbler v. 2.7; minimus2 (AMOS) v. 3.1.0,,,2017-05-01,,No,,No,Yes,1935050,0,0,2017-04-28,,Primary,,,,rstepanauskas@bigelow.org; seanpj@hawaii.edu; tkieft@nmt.edu; maglau@princeton.edu; demerson@bigelow.org; tullis@princeton.edu; borcutt@bigelow.org; duane.moser@dri.edu; cmoyer@hydro.biol.wwu.edu; wommack@dbi.udel.edu; merja.itavaara@vtt.fi,Ramunas Stepanauskas; Sean Jungbluth; Thomas Kieft; Maggie Lau; David Emerson; Tullis Onstott; Beth Orcutt; Duane Moser; Craig Moyer; Wommack K; Merja R. It?vaara,-2667,PRJNA269163,SAMN03166137,,,,,,rstepanauskas@bigelow.org,Ramunas Stepanauskas,,No,454,,Environmental,Aquatic,Volcanic,Marine,,,,"Juan de Fuca Ridge flank, Pacific Ocean",,Level 1: Standard Draft,Metagenome,,,"Deep oceanic, basalt-hosted subsurface hydrothermal fluid",,,,"Juan de Fuca Ridge flank, Pacific Ocean",,1020465,987,47.76,CCAL,Coastal - California Upwelling Coastal Province,-127.76,,,,,,,,,,,"Deep oceanic, basalt-hosted subsurface ecosystem from Juan de Fuca Ridge flank, Pacific Ocean, CORK Borehole 1362A_J2.573",,,,0,,0,0,0,0,,,,,,,2011-07-12,,Complete,"PacBio RS II, Illumina HiSeq 2000, Illumina HiSeq 2500",,,,,,,776292,948,207,0,447514,0.58,710249,91.51,710249,91.51,932,98.31,16,1.69,1,0,0,0,1,0,15,0,0,0,0,0,0,0,702,74.05,230,24.26,0,0,127,13.4,0,0,0,0,37,3.9,0,0,480,50.63,175,18.46,724,76.37,266,28.06,203,21.41,222,23.42,710,74.89,350,36.92,582,61.39,182,19.2,750,79.11,108,11.39,49,5.17,42,4.43,0,0,15,1.58,194,20.46,551,58.12,0,0,0,0,378,133,620,255,0,0,0,0,0,0,0,0,517,54.54
