"Contig_id","Nb.genes.contigs","Fragment","Nb.genes","Category","Nb.phage.hallmark.genes","Phage.gene.enrichment.sig","Non.Caudovirales.phage.gene.enrichment.sig","Pfam.depletion.sig","Uncharacterized.enrichment.sig","Strand.switch.depletion.sig","Short.genes.enrichment.sig","Scaffold.ID.x","Scaffold.Name","Genome.ID","Genome","Gene.Count","Sequence.Length..bp.","GC.Content","Read.Depth","Prophages.per.scaffold","Prophages.per.genome","Scaffold.ID.y","Gene.Start","Gene.End","bp.Start","bp.End","Fragment.Length"
"2627905620_Ga0077997_11",3407,"2627905620_Ga0077997_11-gene_2471-gene_2532",62,2,4,"gene_2471-gene_2531:24.24309900628263","","gene_2471-gene_2532:36.83361117908963","","","",2627905620,"Geobacillus sp. 12AMOR1 : Ga0077997_11",2627853986,"Geobacillus sp. 12AMOR1",3535,3410035,0.52,1,1,1,2627905620,2471,2532,2479190,2523479,44289
"2630977688_Ga0081189_11-circular",3477,"2630977688_Ga0081189_11-circular-gene_398-gene_473",76,2,1,"","","gene_398-gene_473:2.92162634726043","","","",2630977688,"Moorea producens-heterotrophic bacteria co-culture from Palmyra Atoll Uncultured Hyphomonas sp. Mor2 Genome (Final Draft of Linear Chromosome) : Ga0081189_11",2630968267,"Moorea producens-heterotrophic bacteria co-culture from Palmyra Atoll (Final Draft of Linear Chromosome)",3519,3628091,0.58,1,1,1,2630977688,398,473,408675,487078,78403
"2631013058_Ga0046381_11",4521,"2631013058_Ga0046381_11-gene_2102-gene_2153",52,2,4,"","","gene_2102-gene_2153:10.48377333625333","","","",2631013058,"Shewanella baltica OS678 : Ga0046381_11",2630968672,"Shewanella baltica OS678",4708,5288069,0.46,1,3,3,2631013058,2102,2153,2485996,2531033,45037
"2631013058_Ga0046381_11",4521,"2631013058_Ga0046381_11-gene_2879-gene_2918",40,2,9,"gene_2879-gene_2904:11.91503014543739","","gene_2879-gene_2918:19.50660081435531","","","",2631013058,"Shewanella baltica OS678 : Ga0046381_11",2630968672,"Shewanella baltica OS678",4708,5288069,0.46,1,3,3,2631013058,2879,2918,3389466,3420793,31327
"2631013058_Ga0046381_11",4521,"2631013058_Ga0046381_11-gene_770-gene_828",59,2,3,"","","gene_770-gene_828:20.64626280496510","","","",2631013058,"Shewanella baltica OS678 : Ga0046381_11",2630968672,"Shewanella baltica OS678",4708,5288069,0.46,1,3,3,2631013058,770,828,900951,945080,44129
"2643222989_Cab_131026",3827,"2643222989_Cab_131026-gene_190-gene_232",43,2,1,"","","gene_190-gene_232:19.68993205749195","gene_191-gene_232:7.06354259215347","","",2643222989,"Caldithrix abyssi LF13, DSM 13497 : Cab_131026",2643221409,"Caldithrix abyssi LF13, DSM 13497",4267,4978541,0.45,1,2,2,2643222989,190,232,236802,266888,30086
"2643222989_Cab_131026",3827,"2643222989_Cab_131026-gene_3237-gene_3334",98,2,4,"","","gene_3237-gene_3334:36.68137482702409","gene_3237-gene_3334:14.27430902363083","","",2643222989,"Caldithrix abyssi LF13, DSM 13497 : Cab_131026",2643221409,"Caldithrix abyssi LF13, DSM 13497",4267,4978541,0.45,1,2,2,2643222989,3237,3334,4274339,4345746,71407
"2645768409_Ga0069294_12",3372,"2645768409_Ga0069294_12-gene_1623-gene_1692",70,2,0,"","gene_1635-gene_1688:10.04681675824869","gene_1623-gene_1692:27.65745862669826","gene_1623-gene_1687:12.67808640635706","","",2645768409,"Photobacterium gaetbulicola Gung47 : Ga0069294_12",2645727918,"Photobacterium gaetbulicola Gung47",3614,3856884,0.51,1,1,1,2645768409,1623,1692,1857872,1903738,45866
"2648578723_Ga0045936_12",3258,"2648578723_Ga0045936_12-gene_1323-gene_1352",30,2,1,"","","gene_1323-gene_1352:3.55205241024693","","","",2648578723,"Desulfovibrio hydrothermalis AM13, DSM 14728 : Ga0045936_12",2648501899,"Desulfovibrio hydrothermalis AM13, DSM 14728",3334,3703034,0.45,1,3,3,2648578723,1323,1352,1515663,1536111,20448
"2648578723_Ga0045936_12",3258,"2648578723_Ga0045936_12-gene_1412-gene_1459",48,2,3,"","","gene_1412-gene_1459:3.11061036233367","","","",2648578723,"Desulfovibrio hydrothermalis AM13, DSM 14728 : Ga0045936_12",2648501899,"Desulfovibrio hydrothermalis AM13, DSM 14728",3334,3703034,0.45,1,3,3,2648578723,1412,1459,1609295,1664601,55306
"2648578723_Ga0045936_12",3258,"2648578723_Ga0045936_12-gene_2016-gene_2109",94,2,3,"","","gene_2016-gene_2109:31.70663270053215","gene_2051-gene_2108:6.32180478387866","","gene_2017-gene_2099:2.94237176410947",2648578723,"Desulfovibrio hydrothermalis AM13, DSM 14728 : Ga0045936_12",2648501899,"Desulfovibrio hydrothermalis AM13, DSM 14728",3334,3703034,0.45,1,3,3,2648578723,2016,2109,2296214,2377697,81483
"2667541935_Ga0102658_12",3391,"2667541935_Ga0102658_12-gene_1305-gene_1353",49,2,4,"","","gene_1305-gene_1353:14.63482395545050","","","",2667541935,"Pseudoalteromonas sp. Bsw20308 : Ga0102658_12",2667527504,"Pseudoalteromonas sp. Bsw20308",3509,3924123,0.39,1,1,1,2667541935,1305,1353,1485562,1523601,38039
"2667542034_Ga0114080_11",4695,"2667542034_Ga0114080_11-gene_2639-gene_2706",68,2,6,"gene_2639-gene_2693:4.30666551077989","","gene_2641-gene_2706:37.01993085557314","","","",2667542034,"Marinobacter similis A3d10 : Ga0114080_11",2667527567,"Marinobacter similis A3d10",4697,3975896,0.58,1,3,3,2667542034,2639,2706,2264364,2311513,47149
"2667542047_Ga0105927_11",3982,"2667542047_Ga0105927_11-gene_2039-gene_2135",97,2,3,"","","gene_2039-gene_2135:29.73463893948845","","","",2667542047,"Rhodovulum sulfidophilum DSM 1374 null replaces 45913 : Ga0105927_11",2667527571,"Rhodovulum sulfidophilum DSM 1374",3930,4130470,0.67,1,5,5,2667542047,2039,2135,2116931,2199626,82695
"2667542047_Ga0105927_11",3982,"2667542047_Ga0105927_11-gene_2614-gene_2700",87,2,2,"","","gene_2614-gene_2700:25.04844409899180","gene_2648-gene_2694:4.98647151720545","","",2667542047,"Rhodovulum sulfidophilum DSM 1374 null replaces 45913 : Ga0105927_11",2667527571,"Rhodovulum sulfidophilum DSM 1374",3930,4130470,0.67,1,5,5,2667542047,2614,2700,2737904,2808661,70757
"2667542047_Ga0105927_11",3982,"2667542047_Ga0105927_11-gene_3574-gene_3693",120,2,2,"","","gene_3574-gene_3673:43.63644804069963","gene_3596-gene_3693:14.25682434971691","","",2667542047,"Rhodovulum sulfidophilum DSM 1374 null replaces 45913 : Ga0105927_11",2667527571,"Rhodovulum sulfidophilum DSM 1374",3930,4130470,0.67,1,5,5,2667542047,3574,3693,3771957,3868806,96849
"2687454401_Ga0133388_11",3994,"2687454401_Ga0133388_11-gene_2030-gene_2133",104,2,3,"gene_2046-gene_2133:3.27032270887526","","gene_2030-gene_2128:30.91298356886326","","","",2687454401,"Rhodovulum sulfidophilum DSM 1374 : Ga0133388_11",2687453592,"Rhodovulum sulfidophilum DSM 1374",3940,4132586,0.67,1,5,5,2687454401,2030,2133,2113000,2200809,87809
"2687454401_Ga0133388_11",3994,"2687454401_Ga0133388_11-gene_2609-gene_2695",87,2,2,"","","gene_2609-gene_2695:23.90337538762661","gene_2647-gene_2689:2.99932187706700","","",2687454401,"Rhodovulum sulfidophilum DSM 1374 : Ga0133388_11",2687453592,"Rhodovulum sulfidophilum DSM 1374",3940,4132586,0.67,1,5,5,2687454401,2609,2695,2734000,2804434,70434
"2687454401_Ga0133388_11",3994,"2687454401_Ga0133388_11-gene_3574-gene_3703",130,2,2,"","","gene_3574-gene_3673:43.63512329798897","gene_3610-gene_3703:10.72338218036954","","",2687454401,"Rhodovulum sulfidophilum DSM 1374 : Ga0133388_11",2687453592,"Rhodovulum sulfidophilum DSM 1374",3940,4132586,0.67,1,5,5,2687454401,3574,3703,3767093,3870941,103848
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_1827-gene_1905",79,2,4,"gene_1839-gene_1904:3.90227415064327","","gene_1827-gene_1905:33.34258904586956","","gene_1836-gene_1897:4.00021974931996","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,1827,1905,1980589,2028290,47701
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_1827-gene_1921",95,2,4,"gene_1847-gene_1904:2.24597994601335","","gene_1827-gene_1905:33.33723605457699","gene_1827-gene_1921:2.67358025004063","gene_1836-gene_1897:4.00021974931996","gene_1827-gene_1907:5.34274396556903",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,1827,1921,1980589,2046533,65944
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_2185-gene_2236",52,2,4,"gene_2191-gene_2236:3.78154974411546","","gene_2185-gene_2236:22.22685843694167","","","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,2185,2236,2331572,2363418,31846
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_2318-gene_2342",25,2,2,"","","gene_2318-gene_2342:6.44467243010088","gene_2318-gene_2341:2.22860409864391","","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,2318,2342,2464182,2486832,22650
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_24-gene_42",19,2,2,"gene_32-gene_41:2.04528703503716","","gene_24-gene_42:5.60418746813786","","","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,24,42,32369,47152,14783
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_2644-gene_2739",96,2,4,"gene_2657-gene_2739:50.13476418022485","","gene_2644-gene_2739:45.87144497203548","","gene_2651-gene_2736:7.67699545529434","gene_2645-gene_2736:4.39612233555071",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,2644,2739,2812189,2874917,62728
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_2646-gene_2776",131,2,4,"gene_2657-gene_2739:7.77069316240574","","gene_2646-gene_2739:32.94214635500906","gene_2685-gene_2776:2.12637912802587","gene_2651-gene_2736:7.67699545529434","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,2646,2776,2813381,2906474,93093
"2690318780_Ga0045920_11",3514,"2690318780_Ga0045920_11-gene_872-gene_919",48,2,5,"gene_894-gene_912:6.88050427148308","","gene_872-gene_919:23.04424680348681","","","",2690318780,"Clostridium botulinum B Eklund 17B : Ga0045920_11",2690315688,"Clostridium botulinum B Eklund 17B",3570,3781509,0.27,1,9,9,2690318780,872,919,940977,972310,31333
"2718228072_Ga0174827_11",2367,"2718228072_Ga0174827_11-gene_1031-gene_1050",20,2,5,"","","gene_1031-gene_1050:6.43965695439274","","","",2718228072,"Sphingopyxis sp. LPB0140 : Ga0174827_11",2718217855,"Sphingopyxis sp. LPB0140",2419,2533041,0.46,1,3,3,2718228072,1031,1050,1110568,1127528,16960
"2718228132_Ga0175156_11",5492,"2718228132_Ga0175156_11-gene_1968-gene_2025",58,2,4,"","","gene_1968-gene_2025:14.93604858309200","gene_1968-gene_2024:4.03189393023436","","",2718228132,"Labrenzia sp. CP4 : Ga0175156_11",2718217880,"Labrenzia sp. CP4",5505,5952682,0.59,1,2,2,2718228132,1968,2025,2142757,2193556,50799
"2718228555_Ga0175862_11",3396,"2718228555_Ga0175862_11-gene_1409-gene_1459",51,2,2,"","","gene_1409-gene_1459:8.05358824760648","","","",2718228555,"Rhodobacter sp. LPB0142 : Ga0175862_11",2718218090,"Rhodobacter sp. LPB0142",3433,3462926,0.67,1,3,3,2718228555,1409,1459,1405091,1454648,49557
"2718228555_Ga0175862_11",3396,"2718228555_Ga0175862_11-gene_3261-gene_3359",99,2,2,"","","gene_3261-gene_3359:20.23378849360879","","","",2718228555,"Rhodobacter sp. LPB0142 : Ga0175862_11",2718218090,"Rhodobacter sp. LPB0142",3433,3462926,0.67,1,3,3,2718228555,3261,3359,3323083,3421618,98535
"2718228560_Ga0175864_11",2708,"2718228560_Ga0175864_11-gene_679-gene_734",56,2,4,"gene_679-gene_729:2.55548038509293","","gene_681-gene_734:15.25555900319413","","","",2718228560,"Psychrobacter sp. AntiMn-1 : Ga0175864_11",2718218092,"Psychrobacter sp. AntiMn-1",2768,3138120,0.44,1,1,1,2718228560,679,734,786863,827832,40969
"2718228709_Ga0175363_11",3828,"2718228709_Ga0175363_11-gene_1767-gene_1809",43,2,1,"","","gene_1767-gene_1809:19.68981696686404","gene_1768-gene_1809:7.06342750152555","","",2718228709,"Caldithrix abyssi LF13, DSM 13497 : Ga0175363_11",2718218154,"Caldithrix abyssi LF13, DSM 13497",3855,4978541,0.45,1,2,2,2718228709,1767,1809,2260457,2290543,30086
"2718228709_Ga0175363_11",3828,"2718228709_Ga0175363_11-gene_986-gene_1083",98,2,4,"","","gene_986-gene_1083:36.68125973639618","gene_986-gene_1083:14.27419393300291","","",2718228709,"Caldithrix abyssi LF13, DSM 13497 : Ga0175363_11",2718218154,"Caldithrix abyssi LF13, DSM 13497",3855,4978541,0.45,1,2,2,2718228709,986,1083,1319453,1390860,71407
"2718229246_Ga0175211_11",2700,"2718229246_Ga0175211_11-gene_1629-gene_1696",68,2,4,"gene_1630-gene_1680:13.81761247466119","","gene_1629-gene_1696:34.58228488200452","","","",2718229246,"Staphylococcus sp. AntiMn-1 : Ga0175211_11",2718218446,"Staphylococcus sp. AntiMn-1",2806,2721344,0.33,1,1,1,2718229246,1629,1696,1675102,1717632,42530
"2721800935_Ga0175699_12",4233,"2721800935_Ga0175699_12-gene_1067-gene_1088",22,2,1,"","","gene_1067-gene_1088:5.89866153046170","","","",2721800935,"Bacillus sp. Alg07 : Ga0175699_12",2721755502,"Bacillus weihaiensis Alg07",4318,4344873,0.36,1,5,5,2721800935,1067,1088,1126960,1143473,16513
"2721800935_Ga0175699_12",4233,"2721800935_Ga0175699_12-gene_2045-gene_2143",99,2,4,"","","gene_2045-gene_2143:15.57743270029720","gene_2062-gene_2143:4.65341887718084","","",2721800935,"Bacillus sp. Alg07 : Ga0175699_12",2721755502,"Bacillus weihaiensis Alg07",4318,4344873,0.36,1,5,5,2721800935,2045,2143,2118875,2221497,102622
"2724812406_K01M1_chromosome1",3086,"2724812406_K01M1_chromosome1-gene_1233-gene_1277",45,2,4,"gene_1244-gene_1276:2.80669500802978","","gene_1233-gene_1277:16.26579530762643","","","",2724812406,"Vibrio alginolyticus K01M1 (K01M1) : K01M1_chromosome1",2724679807,"Vibrio alginolyticus K01M1 (K01M1)",3215,3468303,0.44,1,3,3,2724812406,1233,1277,1374410,1412151,37741
"2724812408_K04M1_chromosome1",3098,"2724812408_K04M1_chromosome1-gene_1240-gene_1284",45,2,4,"gene_1251-gene_1283:2.80497955689126","","gene_1240-gene_1284:16.26407985648791","","","",2724812408,"Vibrio alginolyticus K04M1 (K04M1) : K04M1_chromosome1",2724679808,"Vibrio alginolyticus K04M1 (K04M1)",3225,3473127,0.44,1,3,3,2724812408,1240,1284,1377940,1415681,37741
"2724812413_K04M3_chromosome1",3104,"2724812413_K04M3_chromosome1-gene_1209-gene_1253",45,2,4,"gene_1220-gene_1252:2.80412436564301","","gene_1209-gene_1253:16.26322466523966","","","",2724812413,"Vibrio alginolyticus K04M3 (K04M3) : K04M3_chromosome1",2724679809,"Vibrio alginolyticus K04M3 (K04M3)",3229,3476174,0.44,1,3,3,2724812413,1209,1253,1355665,1393406,37741
"2724812416_K04M5_chromosome1",3080,"2724812416_K04M5_chromosome1-gene_1207-gene_1251",45,2,4,"gene_1218-gene_1250:2.80755528130262","","gene_1207-gene_1251:16.26665558089928","","","",2724812416,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5) : K04M5_chromosome1",2724679810,"Vibrio alginolyticus K04M5 (Vibrio alginolyticus K04M5)",3220,3470916,0.44,1,3,3,2724812416,1207,1251,1355665,1393406,37741
"2724812419_K05K4_chromosome1",3105,"2724812419_K05K4_chromosome1-gene_1231-gene_1275",45,2,4,"gene_1242-gene_1274:2.80398199734739","","gene_1231-gene_1275:16.26308229694403","","","",2724812419,"Vibrio alginolyticus K05K4 (K05K4) : K05K4_chromosome1",2724679811,"Vibrio alginolyticus K05K4 (K05K4)",3230,3473579,0.45,1,4,4,2724812419,1231,1275,1372107,1409848,37741
"2724812419_K05K4_chromosome1",3105,"2724812419_K05K4_chromosome1-gene_1556-gene_1571",16,2,1,"","gene_1557-gene_1569:19.29835091255004","gene_1556-gene_1571:5.47731281934993","","","",2724812419,"Vibrio alginolyticus K05K4 (K05K4) : K05K4_chromosome1",2724679811,"Vibrio alginolyticus K05K4 (K05K4)",3230,3473579,0.45,1,4,4,2724812419,1556,1571,1716288,1726661,10373
"2724812723_K06K5_chromosome1",3091,"2724812723_K06K5_chromosome1-gene_1241-gene_1285",45,2,4,"gene_1252-gene_1284:2.80597941307153","","gene_1241-gene_1285:16.26507971266818","","","",2724812723,"Vibrio alginolyticus K06K5 (K06K5) : K06K5_chromosome1",2724679823,"Vibrio alginolyticus K06K5 (K06K5)",3222,3471297,0.45,1,3,3,2724812723,1241,1285,1377416,1415157,37741
"2724812731_K09K1_contig000002",3096,"2724812731_K09K1_contig000002-gene_1-gene_23",23,2,2,"gene_2-gene_23:3.35542037276465","gene_2-gene_22:39.30842967412596","gene_1-gene_23:10.25644425072498","","","",2724812731,"Vibrio alginolyticus K09K1 (K09K1) : K09K1_contig000002",2724679826,"Vibrio alginolyticus K09K1 (K09K1)",3223,3465619,0.45,1,5,5,2724812731,1,23,415,13479,13064
"2724812731_K09K1_contig000002",3096,"2724812731_K09K1_contig000002-gene_302-gene_346",45,2,4,"gene_303-gene_335:2.80526499527281","","gene_302-gene_346:16.26436529486946","","","",2724812731,"Vibrio alginolyticus K09K1 (K09K1) : K09K1_contig000002",2724679826,"Vibrio alginolyticus K09K1 (K09K1)",3223,3465619,0.45,1,5,5,2724812731,302,346,319923,357665,37742
"2724812731_K09K1_contig000002",3096,"2724812731_K09K1_contig000002-gene_3087-gene_3096",10,2,0,"","gene_3087-gene_3096:7.48839640934146","","","","",2724812731,"Vibrio alginolyticus K09K1 (K09K1) : K09K1_contig000002",2724679826,"Vibrio alginolyticus K09K1 (K09K1)",3223,3465619,0.45,1,5,5,2724812731,3087,3096,3459391,3465668,6277
"2724812732_K10K4_chromosome1",3114,"2724812732_K10K4_chromosome1-gene_1209-gene_1253",45,2,4,"gene_1220-gene_1252:2.80270277850821","","gene_1209-gene_1253:16.26180307810486","","","",2724812732,"Vibrio alginolyticus K10K4 (K10K4) : K10K4_chromosome1",2724679827,"Vibrio alginolyticus K10K4 (K10K4)",3240,3494647,0.45,1,4,4,2724812732,1209,1253,1355664,1393405,37741
"2724812732_K10K4_chromosome1",3114,"2724812732_K10K4_chromosome1-gene_1531-gene_1545",15,2,1,"","gene_1532-gene_1543:19.80861924289462","gene_1531-gene_1545:4.79348382430367","","","",2724812732,"Vibrio alginolyticus K10K4 (K10K4) : K10K4_chromosome1",2724679827,"Vibrio alginolyticus K10K4 (K10K4)",3240,3494647,0.45,1,4,4,2724812732,1531,1545,1699845,1710218,10373
"2724812734_K08M3_chromosome1",3087,"2724812734_K08M3_chromosome1-gene_1230-gene_1274",45,2,4,"gene_1241-gene_1273:2.80655179467913","","gene_1230-gene_1274:16.26565209427578","","","",2724812734,"Vibrio alginolyticus K08M3 (K08M3) : K08M3_chromosome1",2724679828,"Vibrio alginolyticus K08M3 (K08M3)",3222,3468139,0.44,1,3,3,2724812734,1230,1274,1372951,1410692,37741
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_2295-gene_2331",37,2,1,"","","gene_2295-gene_2331:3.29418066949518","","","",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5,2728434717,2295,2331,2291346,2324472,33126
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_3929-gene_4004",76,2,3,"","","gene_3929-gene_4004:29.81178849791814","gene_3933-gene_4004:2.38141017766948","","",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5,2728434717,3929,4004,3999581,4061820,62239
"2728434717_Ga0175483_11",5078,"2728434717_Ga0175483_11-gene_4898-gene_4949",52,2,4,"","","gene_4898-gene_4949:16.28390161032101","","","",2728434717,"Mesorhizobium sp. B7 : Ga0175483_11",2728369379,"Mesorhizobium sp. B7",5099,5158483,0.65,1,5,5,2728434717,4898,4949,4980683,5024148,43465
"637000159_NC_003911",3974,"637000159_NC_003911-gene_1040-gene_1075",36,2,2,"","","gene_1040-gene_1075:11.90966927817894","gene_1046-gene_1075:6.84096063594688","","",637000159,"Silicibacter pomeroyi DSS-3: NC_003911",637000267,"Ruegeria pomeroyi DSS-3",3908,4109442,0.64,NA,1,1,637000159,1040,1075,1080764,1105118,24354
"637000172_NC_004193",3591,"637000172_NC_004193-gene_158-gene_257",100,2,1,"","","gene_158-gene_257:2.85901748697385","","","",637000172,"Oceanobacillus iheyensis HTE831: NC_004193",637000201,"Oceanobacillus iheyensis HTE831",3664,3630528,0.36,NA,1,1,637000172,158,257,165610,280244,114634
"637000284_NC_006138",3084,"637000284_NC_006138-gene_1537-gene_1593",57,2,2,"","","gene_1544-gene_1593:14.03028898248288","gene_1537-gene_1592:3.09858148268914","","",637000284,"Desulfotalea psychrophila LSv54: NC_006138",637000094,"Desulfotalea psychrophila LSv54",3214,3523383,0.47,NA,2,2,637000284,1537,1593,1735086,1787735,52649
"637000284_NC_006138",3084,"637000284_NC_006138-gene_1986-gene_2086",101,2,4,"","","gene_1986-gene_2079:25.79792146403620","gene_1991-gene_2086:7.39776030787682","","",637000284,"Desulfotalea psychrophila LSv54: NC_006138",637000094,"Desulfotalea psychrophila LSv54",3214,3523383,0.47,NA,2,2,637000284,1986,2086,2255392,2373762,118370
"637000312_NC_006370",3552,"637000312_NC_006370-gene_1312-gene_1372",61,2,3,"","","gene_1312-gene_1372:13.52506077028019","gene_1315-gene_1346:2.66311644445183","","",637000312,"Photobacterium profundum SS9 chromosome 1: NC_006370",637000206,"Photobacterium profundum SS9",3642,4085304,0.42,NA,1,1,637000312,1312,1372,1478766,1530840,52074
